name,school,nces_id,district,category,posting_type,salary_link,city,address,zip,grades,school_type,student_count,school_type2
Interim Elementary Special Education Teacher 2024-2025 School Year,Stuart Burns Elementary,470102000326,Dickson County,Special Education (General),School,https://drive.google.com/file/d/1VyhsFQOvOYW63_ULMKu6FynMvz-Yzsqb/view,Burns,3201 Highway 96,37029,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,740.0,['Elementary']
Speech and Language Pathologist (2024-2025 School Year),,,Dickson County,Special Education (Comprehensive),District,https://drive.google.com/file/d/1VyhsFQOvOYW63_ULMKu6FynMvz-Yzsqb/view,,,,,,,
Middle School Math Teacher Grades 6-8 (2025-2026 School Year),,,Dickson County,Mathematics,District,https://drive.google.com/file/d/1VyhsFQOvOYW63_ULMKu6FynMvz-Yzsqb/view,,,,,,,
High School English Teacher,,,Dyer County,Language Arts,District,https://drive.google.com/file/d/1ktrObvISrckQw33F64xliqUqRU0rHOPe/view,,,,,,,
Certified Teacher (General Interest Application),,,Dyer County,Other,District,https://drive.google.com/file/d/1ktrObvISrckQw33F64xliqUqRU0rHOPe/view,,,,,,,
High School Science Teacher,Dyer County High School,470105002028,Dyer County,Science,School,https://drive.google.com/file/d/1ktrObvISrckQw33F64xliqUqRU0rHOPe/view,Newbern,1000 West Main St,38059,"['10', '11', '12', '9']",Public,1070.0,['High']
Teacher 9-12 ELA 2025-2026 School Year,West Greene High School,470147000458,Greene County,Language Arts,School,https://drive.google.com/file/d/1fesD2Sv0uhq7owg-Pzi6vtLXmiBl9kaC/view,Mosheim,275 West Greene Dr,37818,"['10', '11', '12', '9']",Public,516.0,['High']
Teacher 9-12 - Computer Science and Business,West Greene High School,470147000458,Greene County,Computer Science,School,https://drive.google.com/file/d/1fesD2Sv0uhq7owg-Pzi6vtLXmiBl9kaC/view,Mosheim,275 West Greene Dr,37818,"['10', '11', '12', '9']",Public,516.0,['High']
Teacher 9-12 Science,West Greene High School,470147000458,Greene County,Science,School,https://drive.google.com/file/d/1fesD2Sv0uhq7owg-Pzi6vtLXmiBl9kaC/view,Mosheim,275 West Greene Dr,37818,"['10', '11', '12', '9']",Public,516.0,['High']
Music Teacher,,,Haywood County,Music: Choral,District,https://drive.google.com/file/d/1W2FMLAqq3xAwlry82abCZwVRABY9ERfb/view,,,,,,,
PreK-Kindergarten Teacher (POOL POSTING),,,Haywood County,Early Childhood,District,https://drive.google.com/file/d/1W2FMLAqq3xAwlry82abCZwVRABY9ERfb/view,,,,,,,
PreK-4 Teacher,Anderson Early Childhood,470177000591,Haywood County,Special Education (General),School,https://drive.google.com/file/d/1W2FMLAqq3xAwlry82abCZwVRABY9ERfb/view,Brownsville,620 West Main,38012,"['KG', 'PK']",Public,384.0,[]
5th and 6th grade Teacher (POOL POSTING),Sunny Hill Intermediate School,470177002618,Haywood County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1W2FMLAqq3xAwlry82abCZwVRABY9ERfb/view,Brownsville,2401 Anderson Ave,38012,"['5', '6']",Public,382.0,[]
PreK Classroom Teacher for the 2025-2026 school year,,,Johnson County,Early Childhood,District,https://drive.google.com/file/d/1O49KdBvJMWJL6kl8RXGZaWW-rt7WpDZh/view,,,,,,,
Elementary Classroom Teacher for the 2025-2026 school year,,,Johnson County,Elementary/Multiple Subjects,District,https://drive.google.com/file/d/1O49KdBvJMWJL6kl8RXGZaWW-rt7WpDZh/view,,,,,,,
JCMS/JCHS Chorus Teacher,,,Johnson County,Music: Choral,District,https://drive.google.com/file/d/1O49KdBvJMWJL6kl8RXGZaWW-rt7WpDZh/view,,,,,,,
JCMS Science Teacher for the 25-26 school year (posted until filled),Johnson Co Middle School,470216000697,Johnson County,Science,School,https://drive.google.com/file/d/1O49KdBvJMWJL6kl8RXGZaWW-rt7WpDZh/view,Mountain City,278 Fairground Hill,37683,"['7', '8']",Public,284.0,['Middle']
ELEMENTARY TEACHER - Teacher K-3,Theodore Roosevelt Elementary School,470219000190,Kingsport,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1wKNH6zexmRAATuvaZRdKLBxQqkKNh8-W/view,Kingsport,1051 Lake St,37660,"['1', '2', '3', '4', '5', 'KG']",Public,277.0,['Elementary']
ELEMENTARY TEACHER - ELEMENTARY TEACHER,,,Kingsport,Elementary/Multiple Subjects,District,https://drive.google.com/file/d/1wKNH6zexmRAATuvaZRdKLBxQqkKNh8-W/view,,,,,,,
MIDDLE SCHOOL TEACHER - Teacher - Science,Ross N. Robinson Middle School,470219000713,Kingsport,Science,School,https://drive.google.com/file/d/1wKNH6zexmRAATuvaZRdKLBxQqkKNh8-W/view,Kingsport,1517 Jessee St,37664,"['6', '7', '8']",Public,955.0,['Middle']
MIDDLE SCHOOL TEACHER - Teacher - 7th ELA,Ross N. Robinson Middle School,470219000713,Kingsport,Language Arts,School,https://drive.google.com/file/d/1wKNH6zexmRAATuvaZRdKLBxQqkKNh8-W/view,Kingsport,1517 Jessee St,37664,"['6', '7', '8']",Public,955.0,['Middle']
MIDDLE SCHOOL ART TEACHER - Middle School Art Teacher,Ross N. Robinson Middle School,470219000713,Kingsport,Visual Arts,School,https://drive.google.com/file/d/1wKNH6zexmRAATuvaZRdKLBxQqkKNh8-W/view,Kingsport,1517 Jessee St,37664,"['6', '7', '8']",Public,955.0,['Middle']
TCHR 1ST GRADE  25/26SY,Blue Grass Elementary,470222000720,Knox County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,Knoxville,8901 Blue Grass Rd,37922,"['1', '2', '3', '4', '5', 'KG']",Public,569.0,['Elementary']
TCHR BAND HS SUPPLY 3/24/25 THROUGH 5/23/25,South Doyle High School,470222000732,Knox County,Music: Instrumental/general,School,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,Knoxville,2020 Tipton Station Rd,37920,"['10', '11', '12', '9']",Public,992.0,['High']
TCHR PHYS ED HS  25/26SY,South Doyle High School,470222000732,Knox County,Health & Physical Education,School,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,Knoxville,2020 Tipton Station Rd,37920,"['10', '11', '12', '9']",Public,992.0,['High']
TCHR SPED INTERV ES (NEW HOPEWELL ES & GAP CREEK ES) 25/26SY,,,Knox County,Special Education (General),District,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,,,,,,,
TCHR LANG ARTS HS  INTERIM 25/26SY,Bearden High School,470222000769,Knox County,Language Arts,School,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,Knoxville,8352 Kingston Pike,37919,"['10', '11', '12', '9']",Public,1997.0,['High']
TCHR SPED INTERV ES  25/26SY,Green Magnet Math And Science Academy,470222000785,Knox County,Special Education (Comprehensive),School,https://drive.google.com/file/d/1tD8aivGHZ5LSj4imSgiaH6rS0h1e7Y4T/view,Knoxville,801 Lula Powell Dr,37915,"['1', '2', '3', '4', '5', 'KG']",Public,362.0,['Elementary']
Social Studies Teacher,Westwood Middle School,470261000931,Manchester,Social Studies,School,https://drive.google.com/file/d/1Ka0O0RBkDlfBzvhDYaVVgIbICg6oiT1Y/view,Manchester,505 Taylor St,37355,"['6', '7', '8']",Public,462.0,['Middle']
Exceptional Teacher (SPED),,,Manchester,Special Education (General),District,https://drive.google.com/file/d/1Ka0O0RBkDlfBzvhDYaVVgIbICg6oiT1Y/view,,,,,,,
ELA Teacher,Westwood Middle School,470261000931,Manchester,Language Arts,School,https://drive.google.com/file/d/1Ka0O0RBkDlfBzvhDYaVVgIbICg6oiT1Y/view,Manchester,505 Taylor St,37355,"['6', '7', '8']",Public,462.0,['Middle']
TEACHER - REGULAR EDUCATION,Lewisburg Middle School,470267000844,Marshall County,Other,School,https://drive.google.com/file/d/1X5TRVgEPIeMhpXz-v5VkPfOJeeaD8CMC/view,Lewisburg,500 Tiger Blvd,37091,"['7', '8']",Public,429.0,['Middle']
CGIS CDC Teacher,Coulter Grove Intermediate School,470270002306,Maryville,Special Education (Comprehensive),School,https://drive.google.com/file/d/1HfG9OzsrrkZbRmK0Yi2dU6-LPexgLvGw/view,Maryville,2025 Sevierville Rd,37804,"['4', '5', '6', '7']",Public,881.0,"['Elementary', 'Middle']"
"CGIS Music, Chorus & Performing Arts Teacher",Coulter Grove Intermediate School,470270002306,Maryville,Music: Choral,School,https://drive.google.com/file/d/1HfG9OzsrrkZbRmK0Yi2dU6-LPexgLvGw/view,Maryville,2025 Sevierville Rd,37804,"['4', '5', '6', '7']",Public,881.0,"['Elementary', 'Middle']"
CGIS Part Time Academic Support & Social Skills Teacher,Coulter Grove Intermediate School,470270002306,Maryville,Reading/Literacy,School,https://drive.google.com/file/d/1HfG9OzsrrkZbRmK0Yi2dU6-LPexgLvGw/view,Maryville,2025 Sevierville Rd,37804,"['4', '5', '6', '7']",Public,881.0,"['Elementary', 'Middle']"
ELEMENTARY TEACHER (K-5),Englewood Elementary,470282000990,McMinn County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1kvMMaPf3yhKsI72XDNCoPfcxGTo0s6ow/view,Englewood,108 College St,37329,"['1', '2', '3', '4', '5', '6', '7', '8', 'KG', 'PK']",Public,539.0,"['Elementary', 'Middle']"
SPEECH LANGUAGE PATHOLOGIST,,,McMinn County,Special Education (General),District,https://drive.google.com/file/d/1kvMMaPf3yhKsI72XDNCoPfcxGTo0s6ow/view,,,,,,,
SPECIAL EDUCATION CONSULTING TEACHER,Englewood Elementary,470282000990,McMinn County,Special Education (Comprehensive),School,https://drive.google.com/file/d/1kvMMaPf3yhKsI72XDNCoPfcxGTo0s6ow/view,Englewood,108 College St,37329,"['1', '2', '3', '4', '5', '6', '7', '8', 'KG', 'PK']",Public,539.0,"['Elementary', 'Middle']"
5th Grade  Math Interim Teacher at Bradley Academy (04/14/25 - 05/29-25),Bradley Academy - An Arts Integrated School,470315001249,Murfreesboro,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1rSH3k8Llp1DJmkgUSZAsLfaNK1W2RHJD/view,Murfreesboro,511 Doctor Martin Luther King Jr Blvd,37130,"['1', '2', '3', '4', '5', '6', 'KG']",Public,340.0,['Elementary']
4th Grade Teacher at Scales (25-26),Scales Elementary School,470315002073,Murfreesboro,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1rSH3k8Llp1DJmkgUSZAsLfaNK1W2RHJD/view,Murfreesboro,2340 St. Andrews Dr,37128,"['1', '2', '3', '4', '5', 'KG']",Public,1049.0,['Elementary']
Music Teacher at Reeves Rogers,Reeves-Rogers Elementary,470315002425,Murfreesboro,Music: Instrumental/general,School,https://drive.google.com/file/d/1rSH3k8Llp1DJmkgUSZAsLfaNK1W2RHJD/view,Murfreesboro,1807 Greenland Dr,37130,"['1', '2', '3', '4', '5', 'KG']",Public,346.0,['Elementary']
FY26 Grade 8 Math,,,Oak Ridge,Mathematics,District,https://drive.google.com/file/d/17XJIr4AtljT4Z50kXSvkMh8epmPTCQ2P/view,,,,,,,
FY26 STEM TEacher,,,Oak Ridge,Science,District,https://drive.google.com/file/d/17XJIr4AtljT4Z50kXSvkMh8epmPTCQ2P/view,,,,,,,
FY26 Grade 5 Science Teacher,Jefferson Middle School,470324001394,Oak Ridge,Science,School,https://drive.google.com/file/d/17XJIr4AtljT4Z50kXSvkMh8epmPTCQ2P/view,Oak Ridge,200 Fairbanks Rd,37830,"['5', '6', '7', '8']",Public,721.0,['Middle']
FY25 Innovation Teacher-iSchool Program,Oak Ridge High School,470324001396,Oak Ridge,Career and Technical Education,School,https://drive.google.com/file/d/17XJIr4AtljT4Z50kXSvkMh8epmPTCQ2P/view,Oak Ridge,1450 Oak Ridge Turnpike,37830,"['10', '11', '12', '9']",Public,1587.0,['High']
FY26 HS Physics,Oak Ridge High School,470324001396,Oak Ridge,Science,School,https://drive.google.com/file/d/17XJIr4AtljT4Z50kXSvkMh8epmPTCQ2P/view,Oak Ridge,1450 Oak Ridge Turnpike,37830,"['10', '11', '12', '9']",Public,1587.0,['High']
Math Teacher at Harriman High (25-26 School Year),Harriman High School,470359000567,Roane County,Mathematics,School,https://www.roaneschools.com/page/salary-tables,Harriman,920 North Roane St,37748,"['10', '11', '12', '9']",Public,347.0,['High']
7th Grade Math Teacher at Cherokee Middle (25-26 School Year),Cherokee Middle School,470359001475,Roane County,Mathematics,School,https://www.roaneschools.com/page/salary-tables,Kingston,200 Paint Rock Ferry Rd,37763,"['6', '7', '8']",Public,470.0,['Middle']
Special Education Teacher at Kingston Elementary School,Kingston Elementary,470359001479,Roane County,Special Education (General),School,https://www.roaneschools.com/page/salary-tables,Kingston,2000 Kingston Hwy,37763,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,808.0,['Elementary']
Interim 3rd Grade Teacher at Midtown Elementary (8/4/25-10/17/25),Midtown Elementary,470359001480,Roane County,Elementary/Multiple Subjects,School,https://www.roaneschools.com/page/salary-tables,Harriman,2830 Roane State Hwy,37748,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,297.0,['Elementary']
Physical Education Teacher at Midway Elementary (25-26 School Year),Midway Elementary,470359001481,Roane County,Health & Physical Education,School,https://www.roaneschools.com/page/salary-tables,Kingston,130 Laurel Bluff Rd,37763,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,424.0,['Elementary']
Math Teacher at Midway High,Midway High School,470359001482,Roane County,Mathematics,School,https://www.roaneschools.com/page/salary-tables,Kingston,530 Loudon Hwy,37763,"['10', '11', '12', '9']",Public,225.0,['High']
Math Teacher at Oliver Springs High (25-26 School Year),Oliver Springs High School,470359001484,Roane County,Mathematics,School,https://www.roaneschools.com/page/salary-tables,Oliver Springs,317 Roane St,37840,"['10', '11', '12', '9']",Public,268.0,['High']
7th Grade Math Teacher at Midway Middle (25-26 School Year),Midway Middle School,470359002036,Roane County,Mathematics,School,https://www.roaneschools.com/page/salary-tables,Ten Mile,104 Dogtown Rd,37880,"['6', '7', '8']",Public,175.0,['Middle']
Teacher at Dyllis Springs Elementary (Starting Fall Semester of 25-26 School Year),Dyllis Springs Elementary,470359002302,Roane County,Elementary/Multiple Subjects,School,https://www.roaneschools.com/page/salary-tables,Oliver Springs,120 Ollis Rd,37840,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,354.0,['Elementary']
CERT- ELEMENTARY SCHOOL TEACHER 2025-2026 SY,Madison Creek Elementary,470402000978,Sumner County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Goodlettsville,1040 Madison Creek Rd,37072,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,621.0,['Elementary']
CERT- PART-TIME READING INTERVENTIONIST 2025-2026 SY,Gallatin Senior High School,470402001659,Sumner County,Reading/Literacy,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Gallatin,700 Dan P. Herron Dr,37066,"['10', '11', '12', '9']",Public,1659.0,['High']
CERT- READING INTERVENTIONIST PT 2024-2025 SY,T. W. Hunter Middle School,470402001664,Sumner County,Reading/Literacy,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Hendersonville,2101 New Hope Rd,37075,"['6', '7', '8']",Public,551.0,['Middle']
CERT- MUSIC TEACHER - ELEMENTARY   2025-2026 SY,North Sumner Elementary,470402001670,Sumner County,Music: Instrumental/general,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Bethpage,1485 North Sumner Rd,37022,"['1', '2', '3', '4', '5', 'KG']",Public,240.0,['Elementary']
CERT- HIGH SCHOOL TEACHER- ELA 2025-2026 SY,Station Camp High School,470402001943,Sumner County,Language Arts,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Gallatin,1040 Bison Trail,37066,"['10', '11', '12', '9']",Public,1110.0,['High']
CERT- READING INTERVENTIONIST PT 2025-2026 SY,Portland Gateview Elementary School,470402002219,Sumner County,Reading/Literacy,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Portland,1098 Gateview Dr,37148,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,577.0,['Elementary']
CERT- HIGH SCHOOL TEACHER- MATH 2025-2026 SY,Liberty Creek High School,470402010443,Sumner County,Mathematics,School,https://drive.google.com/file/d/1ib4nc3LBIojVV91W5u2irw28cZ4uHD6H/view,Gallatin,100 Wolfpack Way,37066,"['10', '11', '12', '9']",Public,607.0,['High']
Teacher - Physical Education/Health High School,Covington High School,470408001692,Tipton County,Health & Physical Education,School,https://drive.google.com/file/d/1jeKPBi4rkWNm8pRAHtzvpOxs_wE27Lsf/view,Covington,803 South College,38019,"['10', '11', '12', '9']",Public,706.0,['High']
English as a Second Language (ESL) Teacher PreK-12 for 2025-2026 School Year,,,Trenton,English as a Second Language (ESL),District,https://drive.google.com/file/d/1qO45CVy7bgbUgXNazZqVOfAwZgCm1JHS/view,,,,,,,
Middle School Math Teacher,Trenton Middle School,470410001704,Trenton,Mathematics,School,https://drive.google.com/file/d/1qO45CVy7bgbUgXNazZqVOfAwZgCm1JHS/view,Trenton,2065 Hwy 45 Bypass,38382,"['5', '6', '7', '8']",Public,399.0,['Middle']
Middle School Science Teacher,Trenton Middle School,470410001704,Trenton,Science,School,https://drive.google.com/file/d/1qO45CVy7bgbUgXNazZqVOfAwZgCm1JHS/view,Trenton,2065 Hwy 45 Bypass,38382,"['5', '6', '7', '8']",Public,399.0,['Middle']
High School Mathematics Teacher 9-12,Trousdale Co High School,470417001709,Trousdale County,Mathematics,School,https://drive.google.com/file/d/10zXYMWozwAnQ1P0qGgi7eMHJlFU_ogPw/view?usp=sharing,Hartsville,262 Mc Murry Blvd West,37074,"['10', '11', '12', '9']",Public,392.0,['High']
Special Education Teacher grades 6-12,,,Trousdale County,Special Education (Comprehensive),District,https://drive.google.com/file/d/10zXYMWozwAnQ1P0qGgi7eMHJlFU_ogPw/view?usp=sharing,,,,,,,
Physical Education Teacher / Assistant Coach,Trousdale Co High School,470417001709,Trousdale County,Health & Physical Education,School,https://drive.google.com/file/d/10zXYMWozwAnQ1P0qGgi7eMHJlFU_ogPw/view?usp=sharing,Hartsville,262 Mc Murry Blvd West,37074,"['10', '11', '12', '9']",Public,392.0,['High']
Middle Grades Math Teacher (6-12 or 6-8 Math Certification Required),Boones Creek Elementary School,470438002603,Washington County,Mathematics,School,https://drive.google.com/file/d/1RGzyaL3Rc2JuObVIsJIxUrna268dRDMB/view,Johnson City,132 Highland Church Rd,37615,"['1', '2', '3', '4', '5', '6', '7', '8', 'KG', 'PK']",Public,788.0,"['Elementary', 'Middle']"
K-6 Teacher,Boones Creek Elementary School,470438002603,Washington County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1RGzyaL3Rc2JuObVIsJIxUrna268dRDMB/view,Johnson City,132 Highland Church Rd,37615,"['1', '2', '3', '4', '5', '6', '7', '8', 'KG', 'PK']",Public,788.0,"['Elementary', 'Middle']"
Teacher/Head Boys Basketball Coach - Dresden High,Dresden High School,470447001778,Weakley County,Health & Physical Education,School,https://drive.google.com/file/d/1RyMp_qqGnnGUFG6hX_5Xu6u-767tmvcd/view,Dresden,7150 Highway 22,38225,"['10', '11', '12', '9']",Public,314.0,['High']
English Teacher - Westview High School,Westview High School,470447001790,Weakley County,Language Arts,School,https://drive.google.com/file/d/1RyMp_qqGnnGUFG6hX_5Xu6u-767tmvcd/view,Martin,8161 Highway 45,38237,"['10', '11', '12', '9']",Public,560.0,['High']
*REPOST* Elementary Teacher-Alpha Elementary,Alpha Elementary,470000100477,Hamblen County,Elementary/Multiple Subjects,School,https://drive.google.com/file/d/1gOmzE-qHfhDrALaZ7fyOf0HUXMvrVmVy/view,Morristown,5620 Old Us 11e Hwy,37814,"['1', '2', '3', '4', '5', 'KG']",Public,606.0,['Elementary']
*REPOST* Part time (Half Time) Special Education Teacher-Hillcrest Elementary School,Hillcrest Elementary,470000101929,Hamblen County,Special Education (Comprehensive),School,https://drive.google.com/file/d/1gOmzE-qHfhDrALaZ7fyOf0HUXMvrVmVy/view,Morristown,407 S Liberty Hill Rd,37813,"['1', '2', '3', '4', '5', 'KG', 'PK']",Public,604.0,['Elementary']
